id,age,gender,city_code
46097,91,2,145827
66314,16,1,130295
116247,100,1,136269
130908,45,2,13365
47707,94,1,65121
26030,16,1,135226
123363,67,2,98051
106153,75,1,28610
26436,47,2,30229
22166,10,2,138663
15964,57,2,82396
109023,7,1,122249
106012,5,1,104118
96133,3,1,109265
176054,65,1,142006
75871,95,1,15313
191776,88,2,105623
15678,87,1,30416
123443,9,1,60687
97759,15,2,95293
54839,100,2,48487
119480,84,1,176150
161946,88,2,142284
194946,96,1,130302
118666,39,1,76175
28258,84,2,155911
46064,80,1,150310
160303,4,2,42771
125157,1,2,51626
73385,53,2,90431
172692,56,2,167302
82628,79,1,150310
81442,51,1,137728
8413,37,1,145961
70750,13,2,147526
127870,50,1,166235
170758,14,2,72383
151308,54,1,172082
155724,30,1,149753
65500,8,2,112370
106603,58,1,80249
154739,9,1,153277
70084,22,2,20063
108286,97,2,48138
108168,3,1,56461
68209,81,2,126326
81342,32,2,98603
4343,6,1,129184
175190,37,2,13891
167270,50,2,11637
57046,66,1,18554
96519,2,1,76157
147367,39,2,179962
31546,58,1,73594
89052,17,1,7945
147932,92,1,2915
49295,31,2,24187
58162,26,2,42003
169511,16,1,96003
169549,20,1,47337
51038,12,1,96058
24325,78,2,12242
31739,32,1,152500
114854,38,1,103443
187614,28,1,65147
168280,8,2,142426
191781,20,2,127983
66236,100,1,139054
28991,92,2,28816
23979,61,1,118799
129621,11,1,158181
111022,12,1,103087
134859,60,1,52115
196718,2,1,80123
49824,35,2,74883
171123,92,1,137728
188020,91,1,51243
107921,44,1,157362
11702,84,1,165719
71136,13,1,30470
72227,24,2,114809
192364,54,1,148328
1338,47,2,98113
150890,77,2,144303
89556,83,1,23387
51183,88,2,179873
178946,84,2,65342
22493,36,1,117998
525,29,2,124206
197192,3,1,104975
186605,23,1,98827
89480,49,2,93067
5899,79,2,152234
111857,78,1,29948
88482,100,1,144535
98039,52,2,46439
66077,34,1,36131
13021,65,1,63334
49119,78,1,178910
71711,85,1,175938
169645,21,2,20607
67604,53,1,140477
110486,100,2,94651
97723,3,2,156151
98740,20,1,130357
124983,39,1,69526
126871,44,2,71723
174902,83,2,154754
17112,94,2,127322
163424,22,1,75686
7639,8,2,4703
153471,9,2,179711
9008,63,2,1696
120453,69,2,122249
115605,3,1,42913
39565,40,1,56354
36759,83,1,144713
153020,10,1,128613
47860,85,2,130785
113085,75,2,104546
129204,54,1,25148
54782,4,1,41471
193087,49,2,100335
159384,57,2,90066
195736,3,2,79237
63616,58,2,87638
67487,19,2,151530
195125,19,1,70520
129116,69,2,93931
98360,40,2,110740
128857,56,2,91982
83656,73,1,91330
148518,93,2,127322
19120,69,2,36756
88210,83,2,55062
164104,44,1,77153
33000,48,2,164543
48303,100,2,85582
131504,38,1,150980
80264,96,1,72034
141810,54,2,79237
51744,76,2,24631
168274,16,1,19007
2946,49,1,28193
114348,71,2,74923
41514,23,2,24711
154858,28,2,104831
38343,38,2,66081
52198,97,1,54699
78711,29,1,43732
107005,18,1,22576
149374,69,2,172509
88621,25,2,146281
115879,94,2,162452
53755,12,1,160993
129425,41,1,145220
133336,57,2,104421
97561,44,2,91795
113220,42,2,157004
14975,13,2,38241
30800,38,2,26975
126271,6,2,110456
22746,25,1,74750
78526,39,1,129282
82246,96,2,177003
116173,45,2,20965
85352,64,1,77260
78928,27,2,145355
184359,88,1,167295
15667,58,2,80365
166389,82,2,125846
14603,14,1,13301
52062,36,2,31262
117909,21,2,26564
55740,13,2,123175
18289,93,1,54163
126988,87,2,108963
147825,92,2,130062
40148,24,1,153384
106451,0,2,129567
52156,58,1,170444
85778,67,1,26379
145593,8,2,144615
74280,93,1,51243
26591,67,1,52990
24845,0,1,119750
121890,80,1,29341
139918,42,2,155546
144841,29,2,40820
114489,17,1,158449
115458,73,2,179935
93836,55,2,147205
151350,11,1,87139
142613,82,1,53103
70508,78,1,102794
28646,45,2,155109
11607,72,1,85582
137531,15,1,69063
96402,87,2,39836
142944,52,1,36532
61244,16,2,92836
61691,21,1,147072
70514,78,2,151451
170213,94,1,177799
129834,56,2,28139
32860,80,2,97090
183774,29,1,176338
195537,70,1,99101
167368,45,1,47774
1068,2,2,44532
178616,94,2,43466
180352,57,1,96664
155510,98,2,10417
189450,40,2,54305
29738,4,2,28246
54314,38,2,32161
157185,69,1,41382
187480,72,2,86495
135393,1,2,56327
22831,33,1,101145
185719,46,2,12224
182692,50,1,28889
11294,76,1,66955
33070,91,2,101724
124996,19,1,33603
102157,64,1,71910
134820,7,2,152252
165803,44,1,146904
74969,25,2,26975
62510,6,1,139704
17234,56,1,76317
187104,29,1,42183
160930,72,2,132164
44596,53,2,15741
177244,25,2,77028
190507,33,1,179551
24188,13,1,85074
66898,95,2,64390
42492,82,2,154282
142381,30,2,125123
57292,12,1,157362
21370,66,2,93325
188338,25,1,125105
43814,19,2,40198
127184,50,2,1696
110399,100,2,178947
196984,26,2,74931
34577,68,2,83632
128999,72,1,166636
6584,28,1,95088
22025,12,2,158966
30870,33,1,23715
46797,78,2,113974
32126,52,1,51804
163313,66,1,71126
101879,71,1,103568
141502,30,2,92836
34411,64,1,178894
152769,47,2,161179
188900,73,1,105455
118442,8,1,158528
192030,55,1,102945
177925,12,2,34903
172924,21,1,149968
79806,54,1,102106
115120,14,2,16506
199939,2,1,168229
107229,23,2,82680
129019,56,1,62057
31362,80,2,112879
74336,18,1,138574
61094,69,1,173855
66878,15,1,89856
171631,51,1,101662
106488,13,2,179935
105188,90,2,109041
129862,0,1,131620
148744,71,2,144866
47259,30,1,105936
139859,92,2,119466
91802,89,1,133919
40072,70,1,78472
158927,9,1,160047
111234,17,1,149753
141059,70,2,26582
95076,28,1,151451
59542,53,2,63125
43183,14,2,137728
23418,28,1,169547
23953,80,1,159516
167178,33,1,119527
145612,16,2,38161
10299,56,1,93281
86641,96,1,141946
71336,64,1,120487
137617,6,1,38544
74992,6,2,5336
18629,79,2,130062
195538,94,2,96940
31798,62,1,151022
27791,12,2,61620
47383,56,2,164062
83904,88,2,64602
184212,33,1,136241
64491,34,1,90663
155743,51,2,50022
61435,69,2,162595
28723,13,2,154068
68714,48,1,64826
53621,23,1,45389
112168,7,2,110820
64149,11,2,176150
89092,44,1,52035
155951,67,2,85528
154798,97,2,94081
64401,17,1,115389
22710,46,2,53675
137734,86,2,74732
88041,38,2,149682
16258,49,2,14726
99487,71,2,23350
76948,63,1,125123
69351,96,1,75953
180445,26,2,83936
131398,26,2,172340
182195,87,1,146655
108105,76,2,168130
134919,85,2,169182
20839,92,2,5755
103737,3,2,17968
149002,89,2,30773
64397,7,1,134050
149518,60,1,172947
165232,11,1,75864
14112,73,1,21098
25990,45,1,68716
36248,97,1,64602
170072,51,2,122551
80105,73,2,49233
4125,8,2,77579
84000,20,1,99922
114052,63,1,145667
117017,96,1,74949
151086,32,1,178377
170251,53,1,32955
36640,98,1,178313
26321,64,2,55062
157578,52,2,112744
76422,90,1,58464
106427,41,1,39391
11186,29,1,47337
78727,9,2,98220
183687,77,1,97553
77123,3,2,59586
4122,58,1,36649
65929,61,2,103407
143126,79,2,142881
159022,46,2,105295
42241,28,2,70110
188509,77,2,120370
131035,28,2,123914
119656,82,1,74842
27797,22,1,49073
40979,81,1,158065
198124,72,2,172581
35213,2,1,180000
116283,39,1,44177
8632,40,2,108614
197791,11,1,8354
123514,34,1,73665
194737,27,1,103032
198618,60,1,94312
23129,5,2,101163
44548,24,2,5577
14497,62,2,156534
144138,95,2,113974
120993,30,2,23127
108943,1,1,178947
129048,17,1,129816
15982,20,1,18938
24788,19,2,179748
554,48,1,9798
155777,15,2,70968
13888,43,1,9026
135614,9,1,179604
50074,81,2,105534
130317,2,2,129567
42771,28,1,154585
190573,51,1,33202
197833,11,1,50415
31086,88,2,39220
146348,43,1,99539
15136,71,2,114417
4739,8,1,158653
104133,9,2,27686
155399,84,2,163734
83628,15,2,89954
101944,47,1,98685
18842,83,1,87219
25657,66,2,63072
150162,26,2,177405
65149,96,2,132404
134237,32,1,53345
105025,19,1,103960
142146,72,2,153829
58009,72,1,119466
116939,26,2,159455
87939,42,2,40198
166755,47,2,158564
196158,27,1,51877
147353,58,2,153240
157622,16,1,72409
197909,41,1,144410
130802,4,2,120968
70169,73,2,41854
131762,56,1,73031
119789,70,2,178894
60636,88,1,167302
158105,72,1,130614
129808,12,2,86487
115887,90,1,45334
139768,100,1,104270
38532,27,2,160092
179803,55,2,21506
116084,14,1,136642
150255,49,1,93851
71323,63,1,108473
25438,93,1,102446
75916,40,1,64318
191048,49,1,67470
149437,24,2,49233
110192,93,1,43331
106116,66,2,134648
199619,3,2,130286
72499,21,2,152314
132860,95,1,160564
146467,38,2,109096
80076,43,1,129763
64939,78,1,33202
164701,91,2,101564
71175,82,2,45245
140190,16,2,173686
168748,69,2,23387
137555,76,2,151996
169331,10,1,8425
34168,73,2,89240
20357,98,2,168880
132282,37,1,61256
131302,51,1,157451
41638,8,2,92587
42072,23,1,107430
160402,57,1,95239
22037,47,1,138805
23278,12,1,179383
170887,0,1,67942
182629,22,2,111006
128446,43,1,8158
33313,11,2,93995
31782,91,2,110946
148795,6,1,140672
113176,85,2,104751
166202,61,2,153829
120773,28,2,138869
59679,8,2,96003
90486,35,1,42498
164659,93,2,3958
134706,76,1,49313
179296,12,1,1151
150622,43,2,137746
89099,14,2,95612
109116,65,1,80846
160533,37,2,75542
194063,70,1,141722
142722,67,1,176301
93719,27,2,32955
54517,94,1,156801
136316,66,1,180037
10645,82,2,127714
153273,11,2,114079
63079,49,2,117550
36543,27,1,142006
98835,77,1,15983
138227,53,2,62280
68655,79,1,54975
51973,12,2,94081
150830,28,1,107118
184746,23,1,164133
133402,98,1,121876
68158,67,1,96147
148120,94,2,163903
131914,11,2,105623
43391,53,2,145471
109274,30,2,75542
185386,80,2,127563
37879,87,1,105874
11404,2,1,113929
145221,62,1,124723
177622,89,2,36202
167614,19,2,145202
117960,100,2,65099
26967,57,1,96888
129764,67,1,159847
178052,32,2,70744
84061,18,1,140869
74440,98,1,20048
93835,7,2,127625
7144,59,1,150588
58687,39,2,108669
190628,99,1,83785
136456,70,1,151996
180788,75,2,103309
100926,7,2,166235
172624,22,2,47417
113991,17,1,119590
171607,74,2,144553
7426,37,1,45003
8113,4,2,6271
54481,28,1,110875
126463,8,2,166413
94324,22,2,154460
9439,99,1,58357
98368,24,2,60801
16757,53,2,10701
79855,12,1,130384
168382,29,1,17771
32730,31,1,157246
4448,92,1,133330
94911,68,2,153605
114184,21,2,21597
115943,66,1,62609
102509,70,1,151246
124134,28,2,73031
177339,93,1,14584
119195,93,1,141232
175052,52,1,177469
117824,55,1,64871
43847,12,1,7446
49881,18,1,167179
10632,25,2,126978
169230,80,2,132805
69372,96,2,16551
67500,37,1,43652
178999,53,1,118370
105420,82,1,103238
1870,75,1,143487
128681,93,1,156623
64442,88,2,156035
166504,40,2,169119
59443,83,2,97438
39538,99,2,122702
63909,87,2,170612
4436,97,1,12055
21672,2,1,163002
131817,64,1,35312
23248,77,1,67167
131738,71,2,28193
126252,90,1,178180
21664,26,2,105259
121825,21,2,155546
185398,87,1,159384
128614,32,1,119625
108148,37,1,168372
94118,69,1,179677
142545,99,2,58311
69941,51,1,61871
115112,38,1,127386
107173,38,1,160092
99490,85,1,93281
56285,96,1,120138
168298,48,2,12340
188342,86,2,138431
30546,82,2,119750
187320,95,1,90663
112240,44,2,111220
144418,93,2,166315
107133,99,1,34547
163695,9,2,135681
38879,56,1,51010
93513,52,2,75150
140431,92,1,68002
19326,15,2,179551
178135,51,1,22380
149034,37,2,163734
155202,70,2,127983
6510,0,1,84175
53695,97,2,21855
31778,42,2,35946
106863,89,1,78141
157171,35,1,83525
20494,46,1,123709
180898,26,1,106363
117467,82,1,59238
84893,18,2,64096
2456,17,2,23797
195306,82,1,64997
130860,79,1,160458
168074,6,1,179891
53854,34,2,58918
116889,47,2,33337
154210,74,1,53755
35536,46,1,100576
142021,89,1,75515
117554,64,2,135164
16536,40,1,76745
36697,91,2,111480
86109,35,2,24427
18393,93,2,179310
58312,27,2,76932
131530,12,2,161829
127562,89,2,45245
105858,38,1,84344
5872,48,2,39983
88160,14,1,84754
72230,47,1,142006
51214,23,1,130295
116051,35,1,67595
22638,66,2,86453
195695,18,2,116395
56018,27,2,10346
42029,34,2,164981
167600,12,2,63633
33806,64,2,5103
15755,38,1,72579
45892,77,2,107047
181331,98,2,114809
128181,19,2,36006
188498,88,2,24034
193959,99,2,51118
170396,92,2,148202
176616,5,2,58393
158255,86,1,129246
46197,8,2,62440
145181,81,1,50228
147965,4,1,154415
17379,33,2,98649
71886,48,2,139107
7228,100,2,131577
182533,92,1,170168
6553,81,2,45815
18240,3,1,104680
69509,36,2,151585
154552,96,1,103309
137394,79,2,91731
141212,79,2,16613
129675,23,1,121340
121554,50,2,122187
120681,38,2,63152
98464,97,2,175224
15220,86,1,42398
163661,5,1,92907
2066,64,2,10104
146672,29,2,25932
59963,24,2,49439
79703,68,1,124153
94213,62,1,113493
45073,67,1,22166
165851,24,1,120218
161135,0,1,167222
133549,12,2,81264
117684,29,2,75338
55632,19,1,100362
130044,33,1,45496
138300,49,1,104582
26694,22,2,131988
152238,13,1,129745
23872,59,1,54412
189731,90,2,89428
109245,26,2,43787
168780,1,2,85127
93654,52,2,122187
135565,97,1,118281
40426,95,2,44532
108292,43,2,132137
83465,13,1,50399
65394,0,2,131899
92730,18,2,159259
64073,43,2,80980
169464,29,1,31510
199125,74,1,3805
86735,95,1,98257
119922,50,1,108491
25984,31,2,152948
38625,97,1,60455
36019,20,2,97465
48686,81,2,66731
79210,83,1,153295
61815,48,2,17398
71591,13,2,76497
115525,94,2,99441
27770,80,2,40606
13530,63,1,141786
94004,85,1,79004
16188,12,1,74135
85643,7,2,11502
48229,91,2,26346
107024,5,1,108400
34841,28,2,103568
58784,88,1,23494
76261,89,1,69900
68414,30,2,137675
37779,61,1,51573
5920,43,2,179944
95871,67,2,68431
111141,82,2,178894
131839,34,1,73905
76561,22,1,151683
151112,19,1,12849
116472,68,2,27935
51599,44,2,7810
51565,92,2,21007
137127,97,2,70094
95584,24,2,179659
99123,54,2,45361
61413,15,2,115959
47747,86,1,21338
80629,91,1,123371
175133,68,2,148916
84927,48,1,151996
150573,90,2,34477
89021,54,2,34770
181172,29,1,22460
75391,58,2,42156
101471,61,2,172992
40331,53,2,67292
74769,10,1,64906
177701,54,2,161053
104376,54,1,132486
22021,0,1,127563
195815,49,1,128711
175953,62,1,151512
144815,59,1,75472
188837,29,1,88261
114947,23,1,91054
14578,69,1,177842
38116,12,2,40526
100642,64,2,5309
191490,69,1,11478
68230,55,2,7384
94382,22,2,140440
91535,81,1,52035
123441,93,1,171931
123086,63,1,115389
73391,10,1,77812
198839,97,2,41818
130152,5,2,179819
40409,4,1,117042
196663,90,2,127368
63447,10,1,9360
196485,35,1,117998
181157,100,2,99879
11211,55,2,160724
8888,83,2,97722
94080,98,1,77402
39391,66,2,16944
90140,61,2,100610
36408,47,1,61675
180189,10,2,93325
90041,38,2,162452
1200,56,2,129503
143797,59,2,92765
3917,7,2,29724
51076,82,1,161302
35518,2,2,57582
1699,34,2,34155
40074,28,1,142337
72209,32,2,117177
189222,4,1,124849
2237,79,2,99101
144136,31,2,33382
99087,69,1,107190
127829,82,1,77587
179837,83,2,140869
40318,81,2,58534
129920,100,2,25629
91295,6,2,179551
152567,97,1,55277
40808,16,1,145934
34419,61,1,167320
41629,94,1,132510
181305,19,2,168372
80440,83,1,176150
177455,70,2,43331
135967,39,1,29573
7498,42,1,88920
123855,28,1,3397
11955,66,2,125098
186328,34,1,129040
122932,76,1,26920
50047,10,2,38063
5355,12,2,87745
140607,55,1,96637
45289,28,2,61005
63009,18,2,49545
89420,10,2,105776
147735,76,2,24837
81346,1,1,98220
39554,27,2,150980
31443,71,2,120174
19355,99,2,111685
131601,58,2,76692
133448,59,2,125141
113277,76,2,64130
15928,95,1,93851
192588,60,2,131835
125828,5,2,76996
144478,29,1,131069
90051,94,2,84460
195690,75,2,29001
197231,94,2,170612
5575,66,1,16427
96926,50,1,116395
161284,72,2,137229
72625,60,2,38544
185242,70,1,169896
161778,26,2,106648
119500,72,2,139107
127315,59,2,108963
122158,20,2,70520
51618,32,2,152902
176689,20,2,161482
119503,66,1,28139
170499,50,1,150196
60110,50,2,37547
62972,6,2,154665
176617,61,2,16551
126681,48,1,89801
138824,79,1,152902
101399,57,1,171067
12274,84,2,171209
134470,18,1,61283
36266,63,1,23047
75477,92,1,74915
102418,95,1,25692
75748,71,2,128864
173631,35,1,61559
167103,3,2,100219
89616,20,2,62761
116056,15,2,141884
2804,30,2,11236
178554,32,1,64041
118614,37,1,159785
29606,27,1,62672
28666,88,2,110571
195191,41,2,70414
69517,24,2,25228
59667,0,2,45334
42792,9,2,111220
171653,88,1,175509
2225,59,1,143959
92880,31,2,69615
186955,38,2,106559
174020,58,1,151834
179984,96,1,51056
153018,100,1,93888
121156,79,1,106979
90574,13,2,149753
198211,18,2,179702
131542,89,1,85788
162727,12,2,63198
14156,36,1,121607
155722,78,2,119723
120009,59,1,105142
134298,81,2,11762
23751,57,2,42753
136869,89,2,151978
82003,79,1,149370
44845,66,2,120370
141218,78,2,6164
101000,8,2,102543
162100,89,2,118824
127708,97,2,71723
150400,10,2,32483
92060,53,1,132075
13503,31,1,107118
7806,59,2,159393
78900,83,2,125659
166798,46,2,5700
73486,56,2,153936
132386,67,2,97679
1567,99,2,120254
113477,11,1,51243
171572,34,2,173230
45354,32,1,100335
66055,3,2,105605
99816,29,2,93771
30571,18,2,51877
40710,80,2,155243
180777,27,2,44863
116121,50,2,10916
43755,64,1,84237
72967,89,2,101145
188113,28,1,90725
132679,47,1,121386
158831,93,2,12572
41121,92,2,73852
129667,82,2,84558
71346,28,2,71812
185361,74,2,66731
96331,32,2,101840
40096,82,1,144535
25488,30,2,115637
24235,31,1,143959
92678,76,1,164062
144536,66,2,40303
135932,90,1,80427
145575,22,2,158010
69629,5,2,45673
95399,45,2,162871
3445,91,2,132510
180703,42,1,68529
198009,64,2,17049
183177,53,1,179971
97206,98,2,79736
102354,68,1,97438
175611,18,1,77402
5139,79,1,98827
153187,7,2,160724
136122,15,1,120370
57747,77,1,62057
172940,65,1,117783
192621,94,2,104421
107627,100,2,42076
103013,6,2,6217
42774,4,1,148328
110608,5,1,154184
193090,44,2,108035
182543,82,2,98373
140619,82,1,68404
166409,42,2,48557
125361,75,2,32179
20693,77,2,126077
102926,55,2,142854
59590,60,1,14405
57822,9,2,143995
151508,80,2,71126
177109,66,2,89151
148585,51,2,73503
81294,77,1,63300
33177,94,1,109096
147111,3,1,157362
195883,13,1,51010
35464,72,2,101145
20725,76,1,178938
72510,42,1,38893
95258,66,2,9459
146834,35,1,32599
155374,60,2,74915
157104,31,1,143502
198216,75,2,74867
149268,70,1,17398
53185,80,1,78016
175457,46,1,130062
73946,76,1,44113
12925,27,2,74867
40213,88,2,116288
188125,23,1,129629
88489,77,2,20313
47496,56,2,64602
68792,57,1,16285
9152,41,1,152172
110944,3,1,51010
56622,44,2,12126
153323,59,1,113466
151012,32,1,25068
128628,30,2,93646
195648,2,2,112334
133275,78,2,72953
58195,8,1,23127
148091,15,2,87576
62949,25,1,36453
187035,17,2,117667
116410,46,2,142426
94295,39,2,13935
100291,6,2,66198
193391,66,1,97063
17381,12,2,24187
52089,80,2,15108
127978,84,2,73629
53670,17,1,23494
10440,2,2,117550
57317,24,1,112744
156148,20,2,161231
190252,24,1,45753
12195,55,2,151683
164440,65,1,76317
92090,66,1,147633
162436,17,2,80613
146196,80,2,118691
105444,13,2,59764
112701,4,1,160047
113712,10,2,60507
177838,69,1,50889
157816,56,2,86936
35681,13,2,158010
126218,20,1,59238
139149,88,2,179383
98036,34,1,74171
180139,44,2,108400
18001,41,2,139287
190480,1,1,155957
17573,36,2,36499
116595,16,2,104546
199547,22,1,139704
84180,27,2,77377
71452,59,1,57449
150429,72,2,55687
81619,94,2,162381
180388,1,2,147072
159838,30,1,58464
100627,24,2,80980
175092,12,1,52650
44490,73,2,60801
97649,98,2,56327
47094,81,2,7384
100973,86,2,179310
23594,33,1,157585
17042,20,2,43073
197946,58,1,41088
166842,65,1,76255
170598,89,1,21891
115119,5,2,160877
122587,78,2,21454
98127,34,1,153473
54017,11,2,76139
95717,48,1,79834
190457,87,1,40303
109896,65,2,124616
102134,18,2,6164
22055,28,2,99441
35968,2,1,76111
134772,14,1,24711
175951,24,2,37459
78055,50,2,179891
121813,61,1,21098
107308,71,1,67256
75080,71,1,116288
68690,82,2,104886
162811,53,2,103693
73350,15,2,53755
28454,64,1,55473
152806,98,2,33514
195971,40,1,154013
194002,2,1,103032
113900,53,2,21597
77940,55,2,12091
191316,21,1,43652
44832,66,2,77224
48395,88,2,39942
53804,61,1,133964
153730,73,1,34075
168238,73,2,43992
145303,77,2,144376
95946,43,2,105160
111643,10,2,153106
165893,64,2,141376
134809,45,2,112744
69564,91,1,107920
184326,8,2,130552
52864,21,2,138501
136485,31,1,41701
150598,16,2,125472
94681,73,1,136198
113882,59,1,33382
169682,31,1,120860
58375,18,2,42498
69596,92,2,144651
132011,75,1,143995
113992,51,1,22665
70501,60,1,14922
148614,27,2,165470
71200,94,1,43411
181924,31,2,48842
71026,85,2,35152
191542,12,2,147205
105413,88,1,111006
34095,6,1,95355
125194,70,2,179622
54398,49,1,72819
123913,47,1,1151
33903,37,1,158779
52112,69,2,11664
17552,82,2,179971
124752,41,1,35152
118958,26,1,174744
124189,97,1,93370
53165,35,1,39391
150546,50,2,126433
34879,31,1,87745
756,90,2,89240
54493,10,1,153865
140080,97,2,155494
179061,14,2,73709
154258,0,2,159525
172159,63,1,74842
24563,86,2,18554
46118,7,1,154139
6210,31,1,103407
135482,70,2,93281
176351,10,2,94606
106126,2,1,20910
95086,61,1,172698
193990,25,1,34155
101614,73,2,65105
132094,65,2,153776
53338,52,2,179917
189334,62,1,138770
121941,12,1,95060
18036,54,1,66955
114880,72,1,71723
45846,7,1,71199
21999,91,1,23047
189127,95,2,39658
180193,99,1,50068
57342,80,2,51877
26972,65,1,79585
118526,75,1,38376
94731,66,2,145738
150684,93,1,104387
119328,88,1,19999
15260,40,2,144232
148536,90,1,36202
21614,71,1,152332
83758,14,1,111444
199954,11,1,158136
45848,92,1,160644
2181,21,2,30416
66022,62,2,131620
34765,47,1,123371
60488,76,1,28335
185966,17,1,86222
139719,37,2,127322
69042,24,1,179962
147518,78,1,107118
31221,91,1,6930
42477,28,1,110063
177082,38,1,100852
37158,42,1,65609
49200,88,1,11423
62784,33,2,153623
51342,7,1,102213
91435,78,2,19793
83972,93,2,52035
34983,59,2,123228
2097,26,1,136250
116886,8,1,140477
173109,31,1,93851
185777,85,1,174496
60589,61,2,97241
25946,65,1,63278
28449,42,2,125098
14932,72,1,126585
22202,69,1,29154
158276,65,1,59880
135144,87,1,140146
146983,52,1,82733
163476,31,1,1936
26207,8,2,12055
71681,49,2,149780
153201,66,1,168372
79447,7,1,174860
175084,63,1,36952
39746,6,2,30648
126262,67,2,40928
55151,49,1,5167
83079,20,1,167071
140822,10,2,122347
12374,49,1,84237
145283,75,2,94562
104130,28,2,80365
124697,71,2,42498
15321,0,2,13891
194005,52,1,121796
173664,79,2,151497
138487,70,1,97189
47271,79,2,136802
161502,62,1,175983
32189,41,1,36756
25858,68,1,141376
44994,7,1,68253
134335,95,2,167302
67888,84,2,53425
4973,26,1,72882
29668,40,2,55106
2030,94,1,10104
101360,63,2,130286
110737,91,2,32704
84900,55,1,9887
145752,92,2,158109
179990,0,1,146904
142731,36,2,101083
155212,63,1,167240
86861,13,1,14940
69764,11,1,156106
21680,78,1,101822
149684,63,2,31262
8449,89,2,127493
90577,52,2,42003
186109,20,2,154736
146308,52,1,86487
92939,84,1,130311
96349,46,1,87362
8408,87,1,22111
113365,85,2,7810
152129,34,1,149780
61453,69,1,43242
113501,25,2,20063
55704,64,1,95872
149263,68,2,143646
61482,57,2,106620
39008,7,2,159400
86387,36,2,20055
189027,81,1,61005
152380,10,2,162498
178783,25,1,159213
163217,49,1,179766
94111,3,1,11940
7503,4,1,81816
143010,20,1,11637
167902,98,2,121466
136116,33,2,159525
139784,33,2,159785
146096,53,1,144232
50959,64,2,74073
136507,13,1,98202
26734,58,1,38376
102480,16,2,139054
117130,0,1,155528
62649,35,1,42498
685,64,2,121876
179162,93,2,126102
84224,76,1,172082
98170,67,2,157004
66342,8,1,94731
138067,73,2,106620
155546,28,1,167909
28340,84,2,73013
146125,29,1,105419
124271,96,2,137443
130696,74,1,19999
137796,63,2,71910
195262,10,2,46019
157954,56,1,76996
116867,73,1,98916
44920,96,2,134336
84738,40,1,156213
96697,4,2,48021
132884,28,2,62020
62898,71,1,109924
86203,63,1,65099
8124,90,1,42682
46560,86,2,34173
111487,86,2,52115
97890,48,1,154978
15660,79,1,109041
1902,84,1,53023
113083,1,2,177879
32331,90,1,131620
116964,7,1,139009
102851,81,2,70673
138238,94,2,62280
150729,2,2,34477
97876,16,1,94535
62997,88,1,160528
151846,15,1,22576
73149,38,1,178607
73257,94,1,121242
87657,77,2,101341
122349,28,2,49545
158929,91,2,87576
105932,99,1,164829
162706,99,1,179793
170501,35,2,44532
129563,57,1,58393
104291,11,2,140672
7239,97,2,34173
195894,44,2,102213
52866,16,2,134559
1758,85,1,108473
63775,86,1,34645
196352,21,2,33541
198449,60,1,83151
77400,69,2,122908
93983,25,2,84344
148858,35,1,66223
180640,9,2,123969
74928,80,2,55598
76994,39,1,152127
125208,49,2,109354
74007,90,2,101724
39642,39,2,3459
31829,29,1,107546
150433,81,1,87246
59023,78,2,120218
152588,97,2,178821
63474,96,2,151530
14093,3,2,12849
184400,0,1,93771
63221,100,2,179855
167395,41,1,119723
19066,70,2,125061
168994,37,1,76638
102931,53,1,39959
63735,85,1,14352
24711,41,1,133964
63984,51,2,95060
151673,99,1,96593
152472,33,1,163618
104998,88,1,9495
119359,69,1,11762
102788,51,1,24524
115355,15,2,140379
153745,66,1,15402
190768,91,1,79497
129810,78,2,152617
126074,70,1,61620
96186,53,2,78016
17664,27,2,65869
11042,49,1,44202
119136,20,1,41578
6145,70,1,22059
104617,21,2,14673
187085,41,2,14085
126112,22,1,152412
57812,48,2,10701
170249,96,1,94731
172572,70,2,73031
42642,33,2,137069
102482,32,1,176301
141925,27,1,172581
124316,84,1,157683
171163,22,1,22460
171447,25,1,17771
64859,24,2,132226
26101,65,1,53577
143967,55,2,169119
67602,58,1,88261
167895,100,2,58721
190916,52,2,109773
52824,71,2,104323
54043,29,1,132226
165852,41,1,94795
143012,37,1,109176
173153,51,2,21597
181704,19,2,40633
67155,62,2,5826
185170,70,2,118753
90374,6,2,24427
171436,53,2,14085
174505,40,2,65011
154824,15,2,151996
89652,13,1,116590
158838,49,2,43698
108628,14,1,85412
86901,54,2,30274
154814,82,2,62538
136730,67,2,95293
130112,1,1,80560
137532,38,2,170872
174009,44,2,136642
95562,64,2,65342
145093,75,2,54270
52810,48,1,179132
168419,65,2,176301
193944,31,2,179347
26610,36,2,73317
59496,68,1,127224
97995,70,2,129282
557,26,1,65501
196010,70,1,112469
4930,13,1,122132
196866,66,2,113493
190623,17,2,55311
174756,13,2,157004
101352,93,1,120502
118042,15,1,52856
49506,60,1,134096
93572,84,2,107314
85657,87,1,163734
125447,97,1,125418
113498,92,2,174520
183917,74,1,121386
199607,77,2,126148
192126,25,2,57948
93795,20,1,68253
197274,91,2,98916
89363,94,1,141884
48556,26,1,28246
108739,1,2,91447
26486,93,1,108874
29035,57,2,132315
132846,34,2,3805
135927,89,2,109096
186204,46,1,146860
91250,11,2,168755
194614,1,1,85680
28186,18,1,98220
7137,5,1,26920
113094,49,1,157362
59306,84,2,152172
